user_id,label,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99
104,비정상,24.107142857142858,76.86832740213524,77.9783393501805,71.05263157894737,71.05263157894737,73.46938775510205,72.72727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,24.43438914027149,72.97297297297298,71.52317880794702,73.46938775510205,73.46938775510205,77.14285714285714,77.41935483870968,70.58823529411765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,14.794520547945206,71.2871287128713,72.72727272727273,71.76079734219269,73.97260273972603,75.0,77.41935483870968,76.59574468085107,71.2871287128713,72.97297297297298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,14.703880190605854,72.97297297297298,73.46938775510205,75.0,77.6978417266187,75.26132404181185,71.2871287128713,72.72727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,24.971098265895954,70.58823529411765,72.24080267558529,74.22680412371133,72.24080267558529,72.97297297297298,76.59574468085107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,23.63238512035011,73.72013651877133,74.48275862068965,76.59574468085107,76.32508833922262,72.24080267558529,72.48322147651007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,18.414322250639387,72.0,74.22680412371133,72.24080267558529,72.72727272727273,76.05633802816902,76.86832740213524,73.97260273972603,72.97297297297298,76.32508833922262,67.7115987460815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,114.28571428571428,68.57142857142857,73.46938775510205,77.9783393501805,77.41935483870968,72.24080267558529,73.46938775510205,72.97297297297298,72.0,72.24080267558529,76.05633802816902,78.26086956521739,73.46938775510205,72.72727272727273,72.97297297297298,72.48322147651007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,23.762376237623762,72.97297297297298,76.59574468085107,78.26086956521739,72.72727272727273,73.46938775510205,72.0,71.76079734219269,71.52317880794702,76.05633802816902,77.9783393501805,72.97297297297298,73.97260273972603,74.22680412371133,71.76079734219269,72.0,75.0,77.9783393501805,74.22680412371133,72.0,75.26132404181185,70.81967213114754,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,2.637684698986445,67.28971962616822,79.12087912087912,71.05263157894737,74.74048442906575,77.9783393501805,74.74048442906575,73.97260273972603,74.22680412371133,68.35443037974683,75.26132404181185,71.52317880794702,78.26086956521739,76.05633802816902,73.46938775510205,75.52447552447553,72.48322147651007,71.2871287128713,71.52317880794702,75.52447552447553,78.26086956521739,73.22033898305085,74.74048442906575,74.74048442906575,72.24080267558529,70.35830618892508,73.46938775510205,77.14285714285714,74.48275862068965,75.26132404181185,74.48275862068965,71.2871287128713,72.0,71.2871287128713,76.86832740213524,76.86832740213524,73.72013651877133,75.26132404181185,73.46938775510205,71.2871287128713,70.12987012987013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,1.67858253030774,70.58823529411765,75.78947368421053,76.59574468085107,74.22680412371133,76.32508833922262,73.72013651877133,71.2871287128713,70.12987012987013,74.74048442906575,77.41935483870968,72.97297297297298,76.05633802816902,76.05633802816902,72.72727272727273,69.6774193548387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,5.243991260014567,77.41935483870968,73.22033898305085,76.05633802816902,77.41935483870968,72.97297297297298,71.05263157894737,71.52317880794702,75.26132404181185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,12.175873731679818,73.97260273972603,76.32508833922262,76.32508833922262,72.24080267558529,69.90291262135922,71.76079734219269,76.59574468085107,73.97260273972603,74.74048442906575,76.86832740213524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,8.126410835214447,77.41935483870968,73.22033898305085,75.78947368421053,77.14285714285714,73.22033898305085,70.58823529411765,71.52317880794702,75.0,75.0,75.52447552447553,76.86832740213524,73.22033898305085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,5.714285714285714,71.05263157894737,70.35830618892508,74.48275862068965,75.0,75.0,77.41935483870968,74.22680412371133,72.0,69.90291262135922,73.46938775510205,76.05633802816902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,8.216051730696082,72.0,70.81967213114754,67.28971962616822,82.75862068965517,75.26132404181185,77.41935483870968,75.26132404181185,72.24080267558529,69.6774193548387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,9.175870858113848,75.52447552447553,77.41935483870968,74.48275862068965,72.48322147651007,70.35830618892508,73.22033898305085,75.0,73.97260273972603,77.9783393501805,76.32508833922262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,9.14092255607279,73.46938775510205,74.22680412371133,73.97260273972603,78.54545454545455,75.26132404181185,72.48322147651007,69.6774193548387,72.72727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,14.733969986357437,73.97260273972603,72.72727272727273,75.78947368421053,77.9783393501805,74.74048442906575,72.48322147651007,70.35830618892508,72.48322147651007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,10.505836575875486,72.0,76.86832740213524,79.12087912087912,75.0,70.81967213114754,71.05263157894737,73.72013651877133,72.24080267558529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,12.114413909141897,77.6978417266187,76.05633802816902,74.22680412371133,70.12987012987013,71.76079734219269,74.48275862068965,71.76079734219269,75.78947368421053,79.70479704797049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,12.237960339943344,74.22680412371133,70.58823529411765,72.72727272727273,73.46938775510205,72.72727272727273,77.6978417266187,77.6978417266187,75.26132404181185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,14.845360824742267,72.97297297297298,70.35830618892508,72.72727272727273,72.48322147651007,73.97260273972603,78.54545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,17.77777777777778,77.14285714285714,77.9783393501805,76.05633802816902,71.52317880794702,70.81967213114754,73.72013651877133,70.81967213114754,14.937759336099585,72.48322147651007,71.76079734219269,72.97297297297298,77.9783393501805,76.32508833922262,75.26132404181185,70.35830618892508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,14.86579490708878,72.24080267558529,71.52317880794702,72.97297297297298,70.58823529411765,74.74048442906575,77.6978417266187,76.59574468085107,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,14.845360824742267,71.05263157894737,71.76079734219269,73.22033898305085,70.58823529411765,76.05633802816902,79.70479704797049,76.59574468085107,72.72727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,18.43003412969283,75.0,72.0,72.24080267558529,71.52317880794702,72.97297297297298,76.86832740213524,76.32508833922262,76.32508833922262,14.467515070328199,79.41176470588235,76.32508833922262,72.72727272727273,72.48322147651007,73.22033898305085,69.45337620578778,73.46938775510205,15.041782729805014,70.58823529411765,71.76079734219269,77.41935483870968,76.05633802816902,76.05633802816902,72.48322147651007,72.24080267558529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,18.556701030927833,72.72727272727273,72.0,73.22033898305085,69.00958466453675,73.46938775510205,78.83211678832117,76.86832740213524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,17.866004962779154,76.59574468085107,76.32508833922262,75.78947368421053,72.24080267558529,73.22033898305085,72.97297297297298,69.45337620578778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,18.351741716227696,70.12987012987013,71.76079734219269,77.14285714285714,76.59574468085107,75.52447552447553,72.72727272727273,73.72013651877133,14.804660726525016,73.97260273972603,73.22033898305085,72.97297297297298,69.00958466453675,73.46938775510205,78.54545454545455,18.588640275387263,69.23076923076923,72.48322147651007,76.59574468085107,76.86832740213524,76.86832740213524,72.72727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,66.66666666666667,75.26132404181185,77.14285714285714,76.05633802816902,73.72013651877133,74.22680412371133,72.97297297297298,14.86579490708878,73.72013651877133,73.72013651877133,69.45337620578778,71.05263157894737,76.05633802816902,76.59574468085107,76.32508833922262,12.237960339943344,76.59574468085107,73.46938775510205,74.74048442906575,73.46938775510205,68.13880126182966,73.22033898305085,77.6978417266187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,12.134831460674157,76.59574468085107,76.86832740213524,73.97260273972603,73.72013651877133,71.2871287128713,70.12987012987013,74.22680412371133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,18.493150684931507,69.00958466453675,72.97297297297298,76.86832740213524,76.59574468085107,74.74048442906575,75.0,18.120805369127517,75.52447552447553,76.32508833922262,75.26132404181185,75.0,71.2871287128713,70.12987012987013,18.66897147796024,75.26132404181185,74.22680412371133,68.13880126182966,72.0,77.41935483870968,76.32508833922262,18.320610687022903,71.05263157894737,74.48275862068965,76.05633802816902,76.32508833922262,75.0,75.78947368421053,18.105616093880972,76.32508833922262,75.0,75.78947368421053,73.97260273972603,68.57142857142857,72.24080267558529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,18.685121107266436,68.78980891719745,70.81967213114754,75.52447552447553,76.32508833922262,76.05633802816902,75.52447552447553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,17.866004962779154,76.59574468085107,74.74048442906575,76.86832740213524,74.48275862068965,69.00958466453675,72.72727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,24.770642201834864,76.32508833922262,69.23076923076923,70.35830618892508,74.74048442906575,75.78947368421053,75.0,18.351741716227696,73.46938775510205,73.46938775510205,75.78947368421053,75.26132404181185,77.14285714285714,18.105616093880972,76.05633802816902,73.97260273972603,76.59574468085107,76.32508833922262,69.23076923076923,24.51759364358683,74.48275862068965,75.52447552447553,76.86832740213524,71.52317880794702,70.35830618892508,18.6046511627907,77.41935483870968,74.22680412371133,70.12987012987013,73.22033898305085,72.0,18.897637795275593,69.6774193548387,71.52317880794702,73.97260273972603,74.74048442906575,74.22680412371133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,24.0,73.46938775510205,72.24080267558529,75.26132404181185,75.26132404181185,77.6978417266187,74.22680412371133,18.1360201511335,73.97260273972603,77.6978417266187,77.14285714285714,69.45337620578778,71.76079734219269,18.6046511627907,77.41935483870968,72.24080267558529,70.81967213114754,72.97297297297298,73.46938775510205,74.74048442906575,25.174825174825177,70.58823529411765,73.22033898305085,72.0,73.97260273972603,74.48275862068965,25.02896871378911,72.48322147651007,73.22033898305085,72.97297297297298,72.97297297297298,77.14285714285714,18.382978723404257,72.97297297297298,73.22033898305085,75.26132404181185,78.26086956521739,18.15126050420168,73.72013651877133,73.97260273972603,78.26086956521739,75.78947368421053,18.09045226130653,73.46938775510205,77.14285714285714,78.26086956521739,71.76079734219269,18.477331052181352,72.72727272727273,77.6978417266187,73.22033898305085,72.72727272727273,18.258664412510566,77.6978417266187,76.32508833922262,72.24080267558529,73.46938775510205,72.0,14.87603305785124,73.46938775510205,72.97297297297298,72.48322147651007,71.76079734219269,75.78947368421053,24.856156501726122,72.97297297297298,71.76079734219269,72.0,74.22680412371133,77.9783393501805,75.26132404181185,18.1360201511335,72.0,77.41935483870968,78.26086956521739,71.76079734219269,18.1360201511335,76.32508833922262,78.26086956521739,72.97297297297298,73.72013651877133,73.46938775510205,24.2152466367713,77.14285714285714,75.78947368421053,73.46938775510205,73.46938775510205,18.274111675126903,77.14285714285714,73.46938775510205,74.74048442906575,72.97297297297298,18.556701030927833,72.72727272727273,74.22680412371133,75.0,71.76079734219269,70.35830618892508,,
104,비정상,24.88479262672811,73.97260273972603,71.2871287128713,72.24080267558529,71.52317880794702,77.14285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,23.97336293007769,70.58823529411765,76.59574468085107,77.9783393501805,72.97297297297298,75.78947368421053,74.22680412371133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,24.296962879640045,73.72013651877133,74.74048442906575,75.78947368421053,72.0,71.2871287128713,18.66897147796024,75.26132404181185,72.0,71.52317880794702,69.6774193548387,75.0,18.947368421052634,71.05263157894737,70.35830618892508,73.72013651877133,77.14285714285714,73.46938775510205,24.856156501726122,70.58823529411765,71.76079734219269,76.05633802816902,75.52447552447553,75.0,24.351747463359636,70.58823529411765,75.26132404181185,76.86832740213524,73.72013651877133,75.78947368421053,23.97336293007769,73.72013651877133,77.6978417266187,72.72727272727273,75.78947368421053,76.86832740213524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,23.920265780730897,74.22680412371133,75.52447552447553,76.05633802816902,72.72727272727273,71.76079734219269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,24.685714285714287,77.6978417266187,74.22680412371133,71.76079734219269,69.45337620578778,72.97297297297298,76.86832740213524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,24.82758620689655,69.6774193548387,72.0,76.32508833922262,73.46938775510205,75.78947368421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,비정상,23.63238512035011,73.97260273972603,74.74048442906575,75.26132404181185,76.86832740213524,73.72013651877133,18.227848101265824,73.46938775510205,76.86832740213524,77.41935483870968,72.48322147651007,69.45337620578778,24.43438914027149,76.05633802816902,78.26086956521739,75.0,70.58823529411765,18.39863713798978,77.6978417266187,74.22680412371133,72.48322147651007,70.12987012987013,24.60136674259681,77.41935483870968,76.05633802816902,73.46938775510205,68.78980891719745,72.48322147651007,18.947368421052634,73.97260273972603,70.58823529411765,71.2871287128713,73.46938775510205,72.48322147651007,25.53191489361702,72.24080267558529,70.35830618892508,73.22033898305085,72.72727272727273,74.48275862068965,77.6978417266187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
